Approximate absolute humidity debug
temperatureCelsius: 24.210000000000036, relativeHumidity: 23.51, absoluteHumidity: 5.1760551152524785
temperatureCelsius: 24.390000000000043, relativeHumidity: 23.36, absoluteHumidity: 5.195726398039332
temperatureCelsius: 24.400000000000034, relativeHumidity: 23.34, absoluteHumidity: 5.1942166570262325
temperatureCelsius: 24.400000000000034, relativeHumidity: 23.34, absoluteHumidity: 5.1942166570262325
temperatureCelsius: 24.400000000000034, relativeHumidity: 23.34, absoluteHumidity: 5.1942166570262325
temperatureCelsius: 24.390000000000043, relativeHumidity: 23.34, absoluteHumidity: 5.1912780021506
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.34, absoluteHumidity: 5.188340783461344
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.34, absoluteHumidity: 5.188340783461344
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.32, absoluteHumidity: 5.183894904469519
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.34, absoluteHumidity: 5.188340783461344
temperatureCelsius: 24.390000000000043, relativeHumidity: 23.34, absoluteHumidity: 5.1912780021506
temperatureCelsius: 24.390000000000043, relativeHumidity: 23.34, absoluteHumidity: 5.1912780021506
temperatureCelsius: 24.390000000000043, relativeHumidity: 23.34, absoluteHumidity: 5.1912780021506
temperatureCelsius: 24.400000000000034, relativeHumidity: 23.34, absoluteHumidity: 5.1942166570262325
temperatureCelsius: 24.390000000000043, relativeHumidity: 23.3, absoluteHumidity: 5.182381210373136
temperatureCelsius: 24.390000000000043, relativeHumidity: 23.34, absoluteHumidity: 5.1912780021506
temperatureCelsius: 24.390000000000043, relativeHumidity: 23.34, absoluteHumidity: 5.1912780021506
temperatureCelsius: 24.390000000000043, relativeHumidity: 23.32, absoluteHumidity: 5.186829606261868
temperatureCelsius: 24.390000000000043, relativeHumidity: 23.3, absoluteHumidity: 5.182381210373136
temperatureCelsius: 24.390000000000043, relativeHumidity: 23.3, absoluteHumidity: 5.182381210373136
temperatureCelsius: 24.390000000000043, relativeHumidity: 23.32, absoluteHumidity: 5.186829606261868
temperatureCelsius: 24.390000000000043, relativeHumidity: 23.32, absoluteHumidity: 5.186829606261868
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.3, absoluteHumidity: 5.179449025477693
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.28, absoluteHumidity: 5.175003146485866
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.32, absoluteHumidity: 5.183894904469519
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.3, absoluteHumidity: 5.179449025477693
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.32, absoluteHumidity: 5.183894904469519
temperatureCelsius: 24.390000000000043, relativeHumidity: 23.3, absoluteHumidity: 5.182381210373136
temperatureCelsius: 24.390000000000043, relativeHumidity: 23.3, absoluteHumidity: 5.182381210373136
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.3, absoluteHumidity: 5.179449025477693
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.3, absoluteHumidity: 5.179449025477693
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.3, absoluteHumidity: 5.179449025477693
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.3, absoluteHumidity: 5.179449025477693
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.3, absoluteHumidity: 5.179449025477693
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.3, absoluteHumidity: 5.179449025477693
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.32, absoluteHumidity: 5.183894904469519
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.32, absoluteHumidity: 5.183894904469519
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.3, absoluteHumidity: 5.179449025477693
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.3, absoluteHumidity: 5.179449025477693
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.3, absoluteHumidity: 5.179449025477693
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.32, absoluteHumidity: 5.183894904469519
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.32, absoluteHumidity: 5.183894904469519
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.3, absoluteHumidity: 5.179449025477693
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.3, absoluteHumidity: 5.179449025477693
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.32, absoluteHumidity: 5.183894904469519
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.32, absoluteHumidity: 5.183894904469519
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.32, absoluteHumidity: 5.183894904469519
temperatureCelsius: 24.390000000000043, relativeHumidity: 23.3, absoluteHumidity: 5.182381210373136
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.3, absoluteHumidity: 5.179449025477693
temperatureCelsius: 24.370000000000005, relativeHumidity: 23.32, absoluteHumidity: 5.180961637051456
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.32, absoluteHumidity: 5.183894904469519
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.3, absoluteHumidity: 5.179449025477693
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.3, absoluteHumidity: 5.179449025477693
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.3, absoluteHumidity: 5.179449025477693
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.3, absoluteHumidity: 5.179449025477693
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.32, absoluteHumidity: 5.183894904469519
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.3, absoluteHumidity: 5.179449025477693
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.3, absoluteHumidity: 5.179449025477693
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.3, absoluteHumidity: 5.179449025477693
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.32, absoluteHumidity: 5.183894904469519
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.3, absoluteHumidity: 5.179449025477693
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.32, absoluteHumidity: 5.183894904469519
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.32, absoluteHumidity: 5.183894904469519
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.3, absoluteHumidity: 5.179449025477693
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.3, absoluteHumidity: 5.179449025477693
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.28, absoluteHumidity: 5.175003146485866
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.3, absoluteHumidity: 5.179449025477693
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.3, absoluteHumidity: 5.179449025477693
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.3, absoluteHumidity: 5.179449025477693
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.3, absoluteHumidity: 5.179449025477693
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.3, absoluteHumidity: 5.179449025477693
temperatureCelsius: 24.390000000000043, relativeHumidity: 23.3, absoluteHumidity: 5.182381210373136
temperatureCelsius: 24.370000000000005, relativeHumidity: 23.28, absoluteHumidity: 5.172074910401283
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.28, absoluteHumidity: 5.175003146485866
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.28, absoluteHumidity: 5.175003146485866
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.28, absoluteHumidity: 5.175003146485866
temperatureCelsius: 24.370000000000005, relativeHumidity: 23.28, absoluteHumidity: 5.172074910401283
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.28, absoluteHumidity: 5.175003146485866
temperatureCelsius: 24.370000000000005, relativeHumidity: 23.3, absoluteHumidity: 5.176518273726369
temperatureCelsius: 24.370000000000005, relativeHumidity: 23.28, absoluteHumidity: 5.172074910401283
temperatureCelsius: 24.370000000000005, relativeHumidity: 23.28, absoluteHumidity: 5.172074910401283
temperatureCelsius: 24.360000000000014, relativeHumidity: 23.255, absoluteHumidity: 5.163597044540333
temperatureCelsius: 24.370000000000005, relativeHumidity: 23.3, absoluteHumidity: 5.176518273726369
temperatureCelsius: 24.370000000000005, relativeHumidity: 23.3, absoluteHumidity: 5.176518273726369
temperatureCelsius: 24.370000000000005, relativeHumidity: 23.28, absoluteHumidity: 5.172074910401283
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.3, absoluteHumidity: 5.179449025477693
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.3, absoluteHumidity: 5.179449025477693
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.28, absoluteHumidity: 5.175003146485866
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.28, absoluteHumidity: 5.175003146485866
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.3, absoluteHumidity: 5.179449025477693
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.28, absoluteHumidity: 5.175003146485866
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.28, absoluteHumidity: 5.175003146485866
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.28, absoluteHumidity: 5.175003146485866
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.28, absoluteHumidity: 5.175003146485866
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.3, absoluteHumidity: 5.179449025477693
temperatureCelsius: 24.370000000000005, relativeHumidity: 23.28, absoluteHumidity: 5.172074910401283
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.28, absoluteHumidity: 5.175003146485866
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.28, absoluteHumidity: 5.175003146485866
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.28, absoluteHumidity: 5.175003146485866
temperatureCelsius: 24.370000000000005, relativeHumidity: 23.3, absoluteHumidity: 5.176518273726369
temperatureCelsius: 24.370000000000005, relativeHumidity: 23.28, absoluteHumidity: 5.172074910401283
temperatureCelsius: 24.370000000000005, relativeHumidity: 23.28, absoluteHumidity: 5.172074910401283
temperatureCelsius: 24.370000000000005, relativeHumidity: 23.3, absoluteHumidity: 5.176518273726369
temperatureCelsius: 24.370000000000005, relativeHumidity: 23.3, absoluteHumidity: 5.176518273726369
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.28, absoluteHumidity: 5.175003146485866
temperatureCelsius: 24.370000000000005, relativeHumidity: 23.3, absoluteHumidity: 5.176518273726369
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.28, absoluteHumidity: 5.175003146485866
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.28, absoluteHumidity: 5.175003146485866
temperatureCelsius: 24.370000000000005, relativeHumidity: 23.28, absoluteHumidity: 5.172074910401283
temperatureCelsius: 24.370000000000005, relativeHumidity: 23.28, absoluteHumidity: 5.172074910401283
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.3, absoluteHumidity: 5.179449025477693
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.3, absoluteHumidity: 5.179449025477693
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.3, absoluteHumidity: 5.179449025477693
temperatureCelsius: 24.360000000000014, relativeHumidity: 23.275, absoluteHumidity: 5.168037893428348
temperatureCelsius: 24.370000000000005, relativeHumidity: 23.3, absoluteHumidity: 5.176518273726369
temperatureCelsius: 24.370000000000005, relativeHumidity: 23.28, absoluteHumidity: 5.172074910401283
temperatureCelsius: 24.370000000000005, relativeHumidity: 23.28, absoluteHumidity: 5.172074910401283
temperatureCelsius: 24.370000000000005, relativeHumidity: 23.3, absoluteHumidity: 5.176518273726369
temperatureCelsius: 24.360000000000014, relativeHumidity: 23.275, absoluteHumidity: 5.168037893428348
temperatureCelsius: 24.370000000000005, relativeHumidity: 23.28, absoluteHumidity: 5.172074910401283
temperatureCelsius: 24.360000000000014, relativeHumidity: 23.295, absoluteHumidity: 5.172478742316365
temperatureCelsius: 24.370000000000005, relativeHumidity: 23.3, absoluteHumidity: 5.176518273726369
temperatureCelsius: 24.370000000000005, relativeHumidity: 23.3, absoluteHumidity: 5.176518273726369
temperatureCelsius: 24.360000000000014, relativeHumidity: 23.275, absoluteHumidity: 5.168037893428348
temperatureCelsius: 24.360000000000014, relativeHumidity: 23.275, absoluteHumidity: 5.168037893428348
temperatureCelsius: 24.360000000000014, relativeHumidity: 23.295, absoluteHumidity: 5.172478742316365
temperatureCelsius: 24.360000000000014, relativeHumidity: 23.295, absoluteHumidity: 5.172478742316365
temperatureCelsius: 24.370000000000005, relativeHumidity: 23.32, absoluteHumidity: 5.180961637051456
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.3, absoluteHumidity: 5.179449025477693
temperatureCelsius: 24.370000000000005, relativeHumidity: 23.3, absoluteHumidity: 5.176518273726369
temperatureCelsius: 24.370000000000005, relativeHumidity: 23.3, absoluteHumidity: 5.176518273726369
temperatureCelsius: 24.370000000000005, relativeHumidity: 23.28, absoluteHumidity: 5.172074910401283
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.3, absoluteHumidity: 5.179449025477693
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.3, absoluteHumidity: 5.179449025477693
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.32, absoluteHumidity: 5.183894904469519
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.32, absoluteHumidity: 5.183894904469519
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.28, absoluteHumidity: 5.175003146485866
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.3, absoluteHumidity: 5.179449025477693
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.26, absoluteHumidity: 5.17055726749404
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.26, absoluteHumidity: 5.17055726749404
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.28, absoluteHumidity: 5.175003146485866
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.3, absoluteHumidity: 5.179449025477693
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.28, absoluteHumidity: 5.175003146485866
temperatureCelsius: 24.370000000000005, relativeHumidity: 23.28, absoluteHumidity: 5.172074910401283
temperatureCelsius: 24.370000000000005, relativeHumidity: 23.28, absoluteHumidity: 5.172074910401283
temperatureCelsius: 24.370000000000005, relativeHumidity: 23.255, absoluteHumidity: 5.166520706244923
temperatureCelsius: 24.370000000000005, relativeHumidity: 23.28, absoluteHumidity: 5.172074910401283
temperatureCelsius: 24.370000000000005, relativeHumidity: 23.28, absoluteHumidity: 5.172074910401283
temperatureCelsius: 24.370000000000005, relativeHumidity: 23.255, absoluteHumidity: 5.166520706244923
temperatureCelsius: 24.370000000000005, relativeHumidity: 23.28, absoluteHumidity: 5.172074910401283
temperatureCelsius: 24.370000000000005, relativeHumidity: 23.28, absoluteHumidity: 5.172074910401283
temperatureCelsius: 24.370000000000005, relativeHumidity: 23.28, absoluteHumidity: 5.172074910401283
temperatureCelsius: 24.360000000000014, relativeHumidity: 23.275, absoluteHumidity: 5.168037893428348
temperatureCelsius: 24.370000000000005, relativeHumidity: 23.28, absoluteHumidity: 5.172074910401283
temperatureCelsius: 24.370000000000005, relativeHumidity: 23.28, absoluteHumidity: 5.172074910401283
temperatureCelsius: 24.370000000000005, relativeHumidity: 23.28, absoluteHumidity: 5.172074910401283
temperatureCelsius: 24.370000000000005, relativeHumidity: 23.28, absoluteHumidity: 5.172074910401283
temperatureCelsius: 24.370000000000005, relativeHumidity: 23.255, absoluteHumidity: 5.166520706244923
temperatureCelsius: 24.370000000000005, relativeHumidity: 23.3, absoluteHumidity: 5.176518273726369
temperatureCelsius: 24.370000000000005, relativeHumidity: 23.3, absoluteHumidity: 5.176518273726369
temperatureCelsius: 24.370000000000005, relativeHumidity: 23.28, absoluteHumidity: 5.172074910401283
temperatureCelsius: 24.370000000000005, relativeHumidity: 23.28, absoluteHumidity: 5.172074910401283
temperatureCelsius: 24.370000000000005, relativeHumidity: 23.28, absoluteHumidity: 5.172074910401283
temperatureCelsius: 24.370000000000005, relativeHumidity: 23.28, absoluteHumidity: 5.172074910401283
temperatureCelsius: 24.370000000000005, relativeHumidity: 23.3, absoluteHumidity: 5.176518273726369
temperatureCelsius: 24.370000000000005, relativeHumidity: 23.28, absoluteHumidity: 5.172074910401283
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.3, absoluteHumidity: 5.179449025477693
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.3, absoluteHumidity: 5.179449025477693
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.3, absoluteHumidity: 5.179449025477693
temperatureCelsius: 24.370000000000005, relativeHumidity: 23.28, absoluteHumidity: 5.172074910401283
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.3, absoluteHumidity: 5.179449025477693
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.28, absoluteHumidity: 5.175003146485866
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.28, absoluteHumidity: 5.175003146485866
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.28, absoluteHumidity: 5.175003146485866
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.3, absoluteHumidity: 5.179449025477693
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.28, absoluteHumidity: 5.175003146485866
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.28, absoluteHumidity: 5.175003146485866
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.28, absoluteHumidity: 5.175003146485866
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.28, absoluteHumidity: 5.175003146485866
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.28, absoluteHumidity: 5.175003146485866
temperatureCelsius: 24.370000000000005, relativeHumidity: 23.3, absoluteHumidity: 5.176518273726369
temperatureCelsius: 24.370000000000005, relativeHumidity: 23.3, absoluteHumidity: 5.176518273726369
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.28, absoluteHumidity: 5.175003146485866
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.28, absoluteHumidity: 5.175003146485866
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.28, absoluteHumidity: 5.175003146485866
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.3, absoluteHumidity: 5.179449025477693
temperatureCelsius: 24.390000000000043, relativeHumidity: 23.3, absoluteHumidity: 5.182381210373136
temperatureCelsius: 24.390000000000043, relativeHumidity: 23.3, absoluteHumidity: 5.182381210373136
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.28, absoluteHumidity: 5.175003146485866
temperatureCelsius: 24.390000000000043, relativeHumidity: 23.3, absoluteHumidity: 5.182381210373136
temperatureCelsius: 24.390000000000043, relativeHumidity: 23.3, absoluteHumidity: 5.182381210373136
temperatureCelsius: 24.390000000000043, relativeHumidity: 23.28, absoluteHumidity: 5.177932814484404
temperatureCelsius: 24.390000000000043, relativeHumidity: 23.28, absoluteHumidity: 5.177932814484404
temperatureCelsius: 24.390000000000043, relativeHumidity: 23.28, absoluteHumidity: 5.177932814484404
temperatureCelsius: 24.400000000000034, relativeHumidity: 23.26, absoluteHumidity: 5.176413000961019
temperatureCelsius: 24.400000000000034, relativeHumidity: 23.26, absoluteHumidity: 5.176413000961019
temperatureCelsius: 24.390000000000043, relativeHumidity: 23.28, absoluteHumidity: 5.177932814484404
temperatureCelsius: 24.390000000000043, relativeHumidity: 23.26, absoluteHumidity: 5.173484418595672
temperatureCelsius: 24.400000000000034, relativeHumidity: 23.28, absoluteHumidity: 5.180863914977322
temperatureCelsius: 24.400000000000034, relativeHumidity: 23.28, absoluteHumidity: 5.180863914977322
temperatureCelsius: 24.390000000000043, relativeHumidity: 23.28, absoluteHumidity: 5.177932814484404
temperatureCelsius: 24.390000000000043, relativeHumidity: 23.28, absoluteHumidity: 5.177932814484404
temperatureCelsius: 24.400000000000034, relativeHumidity: 23.26, absoluteHumidity: 5.176413000961019
temperatureCelsius: 24.400000000000034, relativeHumidity: 23.28, absoluteHumidity: 5.180863914977322
temperatureCelsius: 24.400000000000034, relativeHumidity: 23.26, absoluteHumidity: 5.176413000961019
temperatureCelsius: 24.390000000000043, relativeHumidity: 23.28, absoluteHumidity: 5.177932814484404
temperatureCelsius: 24.390000000000043, relativeHumidity: 23.28, absoluteHumidity: 5.177932814484404
temperatureCelsius: 24.390000000000043, relativeHumidity: 23.28, absoluteHumidity: 5.177932814484404
temperatureCelsius: 24.390000000000043, relativeHumidity: 23.26, absoluteHumidity: 5.173484418595672
temperatureCelsius: 24.400000000000034, relativeHumidity: 23.28, absoluteHumidity: 5.180863914977322
temperatureCelsius: 24.390000000000043, relativeHumidity: 23.26, absoluteHumidity: 5.173484418595672
temperatureCelsius: 24.390000000000043, relativeHumidity: 23.26, absoluteHumidity: 5.173484418595672
temperatureCelsius: 24.400000000000034, relativeHumidity: 23.28, absoluteHumidity: 5.180863914977322
temperatureCelsius: 24.400000000000034, relativeHumidity: 23.28, absoluteHumidity: 5.180863914977322
temperatureCelsius: 24.400000000000034, relativeHumidity: 23.26, absoluteHumidity: 5.176413000961019
temperatureCelsius: 24.400000000000034, relativeHumidity: 23.26, absoluteHumidity: 5.176413000961019
temperatureCelsius: 24.400000000000034, relativeHumidity: 23.26, absoluteHumidity: 5.176413000961019
temperatureCelsius: 24.400000000000034, relativeHumidity: 23.235, absoluteHumidity: 5.1708493584406385
temperatureCelsius: 24.400000000000034, relativeHumidity: 23.235, absoluteHumidity: 5.1708493584406385
temperatureCelsius: 24.390000000000043, relativeHumidity: 23.26, absoluteHumidity: 5.173484418595672
temperatureCelsius: 24.390000000000043, relativeHumidity: 23.28, absoluteHumidity: 5.177932814484404
temperatureCelsius: 24.390000000000043, relativeHumidity: 23.28, absoluteHumidity: 5.177932814484404
temperatureCelsius: 24.390000000000043, relativeHumidity: 23.235, absoluteHumidity: 5.167923923734755
temperatureCelsius: 24.390000000000043, relativeHumidity: 23.235, absoluteHumidity: 5.167923923734755
temperatureCelsius: 24.390000000000043, relativeHumidity: 23.235, absoluteHumidity: 5.167923923734755
temperatureCelsius: 24.400000000000034, relativeHumidity: 23.235, absoluteHumidity: 5.1708493584406385
temperatureCelsius: 24.400000000000034, relativeHumidity: 23.235, absoluteHumidity: 5.1708493584406385
temperatureCelsius: 24.390000000000043, relativeHumidity: 23.235, absoluteHumidity: 5.167923923734755
temperatureCelsius: 24.390000000000043, relativeHumidity: 23.235, absoluteHumidity: 5.167923923734755
temperatureCelsius: 24.400000000000034, relativeHumidity: 23.26, absoluteHumidity: 5.176413000961019
temperatureCelsius: 24.400000000000034, relativeHumidity: 23.26, absoluteHumidity: 5.176413000961019
temperatureCelsius: 24.400000000000034, relativeHumidity: 23.26, absoluteHumidity: 5.176413000961019
temperatureCelsius: 24.400000000000034, relativeHumidity: 23.26, absoluteHumidity: 5.176413000961019
temperatureCelsius: 24.400000000000034, relativeHumidity: 23.26, absoluteHumidity: 5.176413000961019
temperatureCelsius: 24.390000000000043, relativeHumidity: 23.235, absoluteHumidity: 5.167923923734755
temperatureCelsius: 24.400000000000034, relativeHumidity: 23.235, absoluteHumidity: 5.1708493584406385
temperatureCelsius: 24.400000000000034, relativeHumidity: 23.235, absoluteHumidity: 5.1708493584406385
temperatureCelsius: 24.400000000000034, relativeHumidity: 23.26, absoluteHumidity: 5.176413000961019
temperatureCelsius: 24.400000000000034, relativeHumidity: 23.26, absoluteHumidity: 5.176413000961019
temperatureCelsius: 24.400000000000034, relativeHumidity: 23.235, absoluteHumidity: 5.1708493584406385
temperatureCelsius: 24.390000000000043, relativeHumidity: 23.235, absoluteHumidity: 5.167923923734755
temperatureCelsius: 24.390000000000043, relativeHumidity: 23.215, absoluteHumidity: 5.163475527846023
temperatureCelsius: 24.400000000000034, relativeHumidity: 23.215, absoluteHumidity: 5.166398444424336
temperatureCelsius: 24.390000000000043, relativeHumidity: 23.235, absoluteHumidity: 5.167923923734755
temperatureCelsius: 24.390000000000043, relativeHumidity: 23.235, absoluteHumidity: 5.167923923734755
temperatureCelsius: 24.390000000000043, relativeHumidity: 23.235, absoluteHumidity: 5.167923923734755
temperatureCelsius: 24.390000000000043, relativeHumidity: 23.235, absoluteHumidity: 5.167923923734755
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.235, absoluteHumidity: 5.164999918754257
temperatureCelsius: 24.390000000000043, relativeHumidity: 23.235, absoluteHumidity: 5.167923923734755
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.235, absoluteHumidity: 5.164999918754257
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.235, absoluteHumidity: 5.164999918754257
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.215, absoluteHumidity: 5.16055403976243
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.215, absoluteHumidity: 5.16055403976243
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.215, absoluteHumidity: 5.16055403976243
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.235, absoluteHumidity: 5.164999918754257
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.235, absoluteHumidity: 5.164999918754257
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.235, absoluteHumidity: 5.164999918754257
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.235, absoluteHumidity: 5.164999918754257
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.235, absoluteHumidity: 5.164999918754257
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.26, absoluteHumidity: 5.17055726749404
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.26, absoluteHumidity: 5.17055726749404
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.26, absoluteHumidity: 5.17055726749404
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.235, absoluteHumidity: 5.164999918754257
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.28, absoluteHumidity: 5.175003146485866
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.26, absoluteHumidity: 5.17055726749404
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.26, absoluteHumidity: 5.17055726749404
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.26, absoluteHumidity: 5.17055726749404
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.26, absoluteHumidity: 5.17055726749404
temperatureCelsius: 24.390000000000043, relativeHumidity: 23.26, absoluteHumidity: 5.173484418595672
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.235, absoluteHumidity: 5.164999918754257
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.26, absoluteHumidity: 5.17055726749404
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.235, absoluteHumidity: 5.164999918754257
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.235, absoluteHumidity: 5.164999918754257
temperatureCelsius: 24.390000000000043, relativeHumidity: 23.235, absoluteHumidity: 5.167923923734755
temperatureCelsius: 24.390000000000043, relativeHumidity: 23.235, absoluteHumidity: 5.167923923734755
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.235, absoluteHumidity: 5.164999918754257
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.235, absoluteHumidity: 5.164999918754257
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.26, absoluteHumidity: 5.17055726749404
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.235, absoluteHumidity: 5.164999918754257
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.26, absoluteHumidity: 5.17055726749404
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.26, absoluteHumidity: 5.17055726749404
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.26, absoluteHumidity: 5.17055726749404
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.26, absoluteHumidity: 5.17055726749404
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.26, absoluteHumidity: 5.17055726749404
temperatureCelsius: 24.379999999999995, relativeHumidity: 23.215, absoluteHumidity: 5.16055403976243
